Milliseconds,Latitude,Longitude,Altitude,Pitch,Bank,GyroHeading,TrueHeading,MagneticHeading,VelocityBodyX,VelocityBodyY,VelocityBodyZ,RotationVelocityBodyX,RotationVelocityBodyY,RotationVelocityBodyZ,AccelerationBodyX,AccelerationBodyY,AccelerationBodyZ,AileronPosition,ElevatorPosition,RudderPosition,ElevatorTrimPosition,AileronTrimPercent,RudderTrimPercent,FlapsHandleIndex,TrailingEdgeFlapsLeftPercent,TrailingEdgeFlapsRightPercent,LeadingEdgeFlapsLeftPercent,LeadingEdgeFlapsRightPercent,ThrottleLeverPosition1,ThrottleLeverPosition2,ThrottleLeverPosition3,ThrottleLeverPosition4,PropellerLeverPosition1,PropellerLeverPosition2,PropellerLeverPosition3,PropellerLeverPosition4,SpoilerHandlePosition,GearHandlePosition,WaterRudderHandlePosition,BrakeLeftPosition,BrakeRightPosition,BrakeParkingPosition,LightTaxi,LightLanding,LightStrobe,LightBeacon,LightNav,LightWing,LightLogo,LightRecognition,LightCabin,SimulationRate,AbsoluteTime,AltitudeAboveGround,IsOnGround,WindVelocity,WindDirection,GForce,TouchdownNormalVelocity,WingFlexPercent1,WingFlexPercent2,WingFlexPercent3,WingFlexPercent4,TrueAirspeed,IndicatedAirspeed,MachAirspeed,GpsGroundSpeed,GroundSpeed,HeadingIndicator,AIPitch,AIBank,EngineManifoldPressure1,EngineManifoldPressure2,EngineManifoldPressure3,EngineManifoldPressure4,TurnCoordinatorBall,HsiCDI,StallWarning
25770,41.6178530555875,0.6133177158039771,1644.4344793572448,-9.166762734128259,-18.187293216903313,223.90832710552476,55.9738668803008,54.88162123460303,-5.5927490258449275,0.1567251064691703,176.3444180050329,-0.0004076156976835562,0.07985634322398787,-0.10486928793240516,3.294568468451198,0.5560071832496399,-1.071537269893011,0,0,0.1904965341091156,0,0,0.07000000029802322,0,-0.3428571428571429,-0.3428571428571429,0,0,0.74761962890625,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,63805138716.13818,1081.5568902569084,0,2.8380586920752573,312.314208984375,0.9836175498458534,11.630528569221473,0.646023690700531,0.50709468126297,0.3210105895996094,0.27473726868629456,103.66654968261719,103.10648345947266,0.15902405977249146,103.15133714913482,103.01154838427551,223.90832710552476,-9.166762734128259,-18.187293216903313,11.168811505876423,0,0,0,-43,0,0
25801,41.61786318648741,0.6133365164529493,1645.524580270578,-9.114550206791744,-18.43209013681897,224.0719127660783,56.136812219783145,55.04456657408538,-5.712421151366051,0.20206288839652276,176.2011261587563,-0.00040342132916723275,0.0819365366650959,-0.10487931315000552,3.4202714363034983,0.5937799721050061,-1.0518003141953158,0,0,0.1904965341091156,0,0,0.07000000029802322,0,-0.3428571428571429,-0.3428571428571429,0,0,0.74761962890625,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,63805138716.19374,1082.646991170242,0,2.8922733872909974,311.9742736816406,0.9849136233501329,11.630528569221473,0.6283838152885437,0.5183536410331726,0.2989364564418793,0.29646778106689453,103.53174591064453,102.99241638183594,0.1588306576013565,103.01154838427551,102.93605589615565,224.0719127660783,-9.114550206791744,-18.43209013681897,11.16863923749798,0,0,0,-43,0,0
25839,41.617871800009766,0.6133525719187898,1646.4525447588956,-9.068314948752635,-18.63945539397586,224.2111660003038,56.276285592772325,55.18403994707455,-5.80297375281647,0.2420241097808309,176.08031668482394,0.0005575696925870263,0.08111180011512681,-0.10322244103217153,3.5172930671018743,0.5321574150553163,-1.0376274547965487,0,0,0.1904965341091156,0,0,0.07000000029802322,0,-0.3428571428571429,-0.3428571428571429,0,0,0.74761962890625,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,63805138716.19374,1083.5749556585592,0,2.979921014674532,311.5983581542969,0.9858978560254966,11.630528569221473,0.6165993809700012,0.5270578861236572,0.28429004549980164,0.3120969235897064,103.43086242675781,102.8934326171875,0.15868382155895233,103.01154838427551,102.87218260399725,224.2111660003038,-9.068314948752635,-18.63945539397586,11.168509330107259,0,0,0,-43,0,0
